"temperature_C_cat","rainfall_mm_cat","fertiliser_kgha_cat","chem_weed_control_kgha_cat","soil_organic_matter_cat","region","irrigation","seed_brand","tractor_brand","temperature_mean","rainfall_mean","fertiliser_mean","chem_weed_control_mean","soil_organic_matter_mean","temperature_C_z","rainfall_mm_z","fertiliser_kgha_z","chem_weed_control_kgha_z","soil_organic_matter_z","yield_tha"
"High","Low","Low","Medium","Low","Free State","Rainfed","Pannar","John Deere",26.8465413533835,408,135.153059701493,200.322781954887,3.38760447761194,1.29218072841593,-1.18155572794745,-1.11851500073808,-0.189510256158578,-1.18148746836324,4.4493206868302
"High","Low","Low","Medium","Low","Mpumalanga","Rainfed","Pannar","John Deere",26.8465413533835,408,135.153059701493,200.322781954887,3.38760447761194,1.29218072841593,-1.18155572794745,-1.11851500073808,-0.189510256158578,-1.18148746836324,4.0855124106908
"High","Low","Low","Medium","Low","North West","Rainfed","Pannar","John Deere",26.8465413533835,408,135.153059701493,200.322781954887,3.38760447761194,1.29218072841593,-1.18155572794745,-1.11851500073808,-0.189510256158578,-1.18148746836324,4.54585973793127
"High","Low","Low","Medium","Low","Free State","Irrigated","Pannar","John Deere",26.8465413533835,408,135.153059701493,200.322781954887,3.38760447761194,1.29218072841593,-1.18155572794745,-1.11851500073808,-0.189510256158578,-1.18148746836324,5.0842048750013
"High","Low","Low","Medium","Low","Mpumalanga","Irrigated","Pannar","John Deere",26.8465413533835,408,135.153059701493,200.322781954887,3.38760447761194,1.29218072841593,-1.18155572794745,-1.11851500073808,-0.189510256158578,-1.18148746836324,4.6092090441279
"High","Low","Low","Medium","Low","North West","Irrigated","Pannar","John Deere",26.8465413533835,408,135.153059701493,200.322781954887,3.38760447761194,1.29218072841593,-1.18155572794745,-1.11851500073808,-0.189510256158578,-1.18148746836324,4.72438897903942
"High","Low","Low","Medium","Low","Free State","Rainfed","Dekalb","John Deere",26.8465413533835,408,135.153059701493,200.322781954887,3.38760447761194,1.29218072841593,-1.18155572794745,-1.11851500073808,-0.189510256158578,-1.18148746836324,4.00673713448341
"High","Low","Low","Medium","Low","Mpumalanga","Rainfed","Dekalb","John Deere",26.8465413533835,408,135.153059701493,200.322781954887,3.38760447761194,1.29218072841593,-1.18155572794745,-1.11851500073808,-0.189510256158578,-1.18148746836324,4.05683392082755
"High","Low","Low","Medium","Low","North West","Rainfed","Dekalb","John Deere",26.8465413533835,408,135.153059701493,200.322781954887,3.38760447761194,1.29218072841593,-1.18155572794745,-1.11851500073808,-0.189510256158578,-1.18148746836324,3.65527467593984
"High","Low","Low","Medium","Low","Free State","Irrigated","Dekalb","John Deere",26.8465413533835,408,135.153059701493,200.322781954887,3.38760447761194,1.29218072841593,-1.18155572794745,-1.11851500073808,-0.189510256158578,-1.18148746836324,4.50226998103613
"High","Low","Low","Medium","Low","Mpumalanga","Irrigated","Dekalb","John Deere",26.8465413533835,408,135.153059701493,200.322781954887,3.38760447761194,1.29218072841593,-1.18155572794745,-1.11851500073808,-0.189510256158578,-1.18148746836324,4.46169404669498
"High","Low","Low","Medium","Low","North West","Irrigated","Dekalb","John Deere",26.8465413533835,408,135.153059701493,200.322781954887,3.38760447761194,1.29218072841593,-1.18155572794745,-1.11851500073808,-0.189510256158578,-1.18148746836324,4.3944513789484
"High","Low","Low","Medium","Low","Free State","Rainfed","Pioneer","John Deere",26.8465413533835,408,135.153059701493,200.322781954887,3.38760447761194,1.29218072841593,-1.18155572794745,-1.11851500073808,-0.189510256158578,-1.18148746836324,4.1695124519411
"High","Low","Low","Medium","Low","Mpumalanga","Rainfed","Pioneer","John Deere",26.8465413533835,408,135.153059701493,200.322781954887,3.38760447761194,1.29218072841593,-1.18155572794745,-1.11851500073808,-0.189510256158578,-1.18148746836324,3.31775801742248
"High","Low","Low","Medium","Low","North West","Rainfed","Pioneer","John Deere",26.8465413533835,408,135.153059701493,200.322781954887,3.38760447761194,1.29218072841593,-1.18155572794745,-1.11851500073808,-0.189510256158578,-1.18148746836324,4.6033637321837
"High","Low","Low","Medium","Low","Free State","Irrigated","Pioneer","John Deere",26.8465413533835,408,135.153059701493,200.322781954887,3.38760447761194,1.29218072841593,-1.18155572794745,-1.11851500073808,-0.189510256158578,-1.18148746836324,4.48178218442577
"High","Low","Low","Medium","Low","Mpumalanga","Irrigated","Pioneer","John Deere",26.8465413533835,408,135.153059701493,200.322781954887,3.38760447761194,1.29218072841593,-1.18155572794745,-1.11851500073808,-0.189510256158578,-1.18148746836324,3.90734261927474
"High","Low","Low","Medium","Low","North West","Irrigated","Pioneer","John Deere",26.8465413533835,408,135.153059701493,200.322781954887,3.38760447761194,1.29218072841593,-1.18155572794745,-1.11851500073808,-0.189510256158578,-1.18148746836324,4.17432653149543
"High","Low","Low","Medium","Low","Free State","Rainfed","Pannar","New Holland",26.8465413533835,408,135.153059701493,200.322781954887,3.38760447761194,1.29218072841593,-1.18155572794745,-1.11851500073808,-0.189510256158578,-1.18148746836324,4.83321877989532
"High","Low","Low","Medium","Low","Mpumalanga","Rainfed","Pannar","New Holland",26.8465413533835,408,135.153059701493,200.322781954887,3.38760447761194,1.29218072841593,-1.18155572794745,-1.11851500073808,-0.189510256158578,-1.18148746836324,4.32112233330625
"High","Low","Low","Medium","Medium","Free State","Rainfed","Pannar","John Deere",26.8465413533835,408,135.153059701493,200.322781954887,3.64706015037594,1.29218072841593,-1.18155572794745,-1.11851500073808,-0.189510256158578,0.0101803691264333,4.65557131085435
"High","Low","Low","Medium","Medium","Mpumalanga","Rainfed","Pannar","John Deere",26.8465413533835,408,135.153059701493,200.322781954887,3.64706015037594,1.29218072841593,-1.18155572794745,-1.11851500073808,-0.189510256158578,0.0101803691264333,3.67461889850505
"High","Low","Low","Medium","Medium","North West","Rainfed","Pannar","John Deere",26.8465413533835,408,135.153059701493,200.322781954887,3.64706015037594,1.29218072841593,-1.18155572794745,-1.11851500073808,-0.189510256158578,0.0101803691264333,4.42853332609676
"High","Low","Low","Medium","Medium","Free State","Irrigated","Pannar","John Deere",26.8465413533835,408,135.153059701493,200.322781954887,3.64706015037594,1.29218072841593,-1.18155572794745,-1.11851500073808,-0.189510256158578,0.0101803691264333,6.3291662254676
"High","Low","Low","Medium","Medium","Mpumalanga","Irrigated","Pannar","John Deere",26.8465413533835,408,135.153059701493,200.322781954887,3.64706015037594,1.29218072841593,-1.18155572794745,-1.11851500073808,-0.189510256158578,0.0101803691264333,4.76932320306081
"High","Low","Low","Medium","Medium","North West","Irrigated","Pannar","John Deere",26.8465413533835,408,135.153059701493,200.322781954887,3.64706015037594,1.29218072841593,-1.18155572794745,-1.11851500073808,-0.189510256158578,0.0101803691264333,4.30033945512631
"High","Low","Low","Medium","Medium","Free State","Rainfed","Dekalb","John Deere",26.8465413533835,408,135.153059701493,200.322781954887,3.64706015037594,1.29218072841593,-1.18155572794745,-1.11851500073808,-0.189510256158578,0.0101803691264333,4.595881458834
"High","Low","Low","Medium","Medium","Mpumalanga","Rainfed","Dekalb","John Deere",26.8465413533835,408,135.153059701493,200.322781954887,3.64706015037594,1.29218072841593,-1.18155572794745,-1.11851500073808,-0.189510256158578,0.0101803691264333,4.61434660602455
"High","Low","Low","Medium","Medium","North West","Rainfed","Dekalb","John Deere",26.8465413533835,408,135.153059701493,200.322781954887,3.64706015037594,1.29218072841593,-1.18155572794745,-1.11851500073808,-0.189510256158578,0.0101803691264333,4.08414050559405
"High","Low","Low","Medium","Medium","Free State","Irrigated","Dekalb","John Deere",26.8465413533835,408,135.153059701493,200.322781954887,3.64706015037594,1.29218072841593,-1.18155572794745,-1.11851500073808,-0.189510256158578,0.0101803691264333,5.01246211617787
"High","Low","Low","Medium","Medium","Mpumalanga","Irrigated","Dekalb","John Deere",26.8465413533835,408,135.153059701493,200.322781954887,3.64706015037594,1.29218072841593,-1.18155572794745,-1.11851500073808,-0.189510256158578,0.0101803691264333,4.72364559591576
"High","Low","Low","Medium","Medium","North West","Irrigated","Dekalb","John Deere",26.8465413533835,408,135.153059701493,200.322781954887,3.64706015037594,1.29218072841593,-1.18155572794745,-1.11851500073808,-0.189510256158578,0.0101803691264333,5.81929756924179
"High","Low","Low","Medium","Medium","Free State","Rainfed","Pioneer","John Deere",26.8465413533835,408,135.153059701493,200.322781954887,3.64706015037594,1.29218072841593,-1.18155572794745,-1.11851500073808,-0.189510256158578,0.0101803691264333,3.31912862736717
"High","Low","Low","Medium","Medium","Mpumalanga","Rainfed","Pioneer","John Deere",26.8465413533835,408,135.153059701493,200.322781954887,3.64706015037594,1.29218072841593,-1.18155572794745,-1.11851500073808,-0.189510256158578,0.0101803691264333,4.13601254385197
"High","Low","Low","Medium","Medium","North West","Rainfed","Pioneer","John Deere",26.8465413533835,408,135.153059701493,200.322781954887,3.64706015037594,1.29218072841593,-1.18155572794745,-1.11851500073808,-0.189510256158578,0.0101803691264333,3.41999154830137
"High","Low","Low","Medium","Medium","Free State","Irrigated","Pioneer","John Deere",26.8465413533835,408,135.153059701493,200.322781954887,3.64706015037594,1.29218072841593,-1.18155572794745,-1.11851500073808,-0.189510256158578,0.0101803691264333,3.98069172672367
"High","Low","Low","Medium","Medium","Mpumalanga","Irrigated","Pioneer","John Deere",26.8465413533835,408,135.153059701493,200.322781954887,3.64706015037594,1.29218072841593,-1.18155572794745,-1.11851500073808,-0.189510256158578,0.0101803691264333,4.2221127844768
"High","Low","Low","Medium","Medium","North West","Irrigated","Pioneer","John Deere",26.8465413533835,408,135.153059701493,200.322781954887,3.64706015037594,1.29218072841593,-1.18155572794745,-1.11851500073808,-0.189510256158578,0.0101803691264333,4.27065243207562
"High","Low","Low","Medium","Medium","Free State","Rainfed","Pannar","New Holland",26.8465413533835,408,135.153059701493,200.322781954887,3.64706015037594,1.29218072841593,-1.18155572794745,-1.11851500073808,-0.189510256158578,0.0101803691264333,4.56304270521811
"High","Low","Low","Medium","Medium","Mpumalanga","Rainfed","Pannar","New Holland",26.8465413533835,408,135.153059701493,200.322781954887,3.64706015037594,1.29218072841593,-1.18155572794745,-1.11851500073808,-0.189510256158578,0.0101803691264333,3.28034842970053
"High","Low","Low","High","Low","Free State","Rainfed","Pannar","John Deere",26.8465413533835,408,135.153059701493,285.840977443609,3.38760447761194,1.29218072841593,-1.18155572794745,-1.11851500073808,1.30373775649338,-1.18148746836324,4.46821042511878
"High","Low","Low","High","Low","Mpumalanga","Rainfed","Pannar","John Deere",26.8465413533835,408,135.153059701493,285.840977443609,3.38760447761194,1.29218072841593,-1.18155572794745,-1.11851500073808,1.30373775649338,-1.18148746836324,4.70703329059165
"High","Low","Low","High","Low","North West","Rainfed","Pannar","John Deere",26.8465413533835,408,135.153059701493,285.840977443609,3.38760447761194,1.29218072841593,-1.18155572794745,-1.11851500073808,1.30373775649338,-1.18148746836324,4.08511615955368
"High","Low","Low","High","Low","Free State","Irrigated","Pannar","John Deere",26.8465413533835,408,135.153059701493,285.840977443609,3.38760447761194,1.29218072841593,-1.18155572794745,-1.11851500073808,1.30373775649338,-1.18148746836324,4.64583264103475
"High","Low","Low","High","Low","Mpumalanga","Irrigated","Pannar","John Deere",26.8465413533835,408,135.153059701493,285.840977443609,3.38760447761194,1.29218072841593,-1.18155572794745,-1.11851500073808,1.30373775649338,-1.18148746836324,4.82373228245251
"High","Low","Low","High","Low","North West","Irrigated","Pannar","John Deere",26.8465413533835,408,135.153059701493,285.840977443609,3.38760447761194,1.29218072841593,-1.18155572794745,-1.11851500073808,1.30373775649338,-1.18148746836324,4.85067383594387
"High","Low","Low","High","Low","Free State","Rainfed","Dekalb","John Deere",26.8465413533835,408,135.153059701493,285.840977443609,3.38760447761194,1.29218072841593,-1.18155572794745,-1.11851500073808,1.30373775649338,-1.18148746836324,4.2435079978511
"High","Low","Low","High","Low","Mpumalanga","Rainfed","Dekalb","John Deere",26.8465413533835,408,135.153059701493,285.840977443609,3.38760447761194,1.29218072841593,-1.18155572794745,-1.11851500073808,1.30373775649338,-1.18148746836324,5.18032709460705
"High","Low","Low","High","Low","North West","Rainfed","Dekalb","John Deere",26.8465413533835,408,135.153059701493,285.840977443609,3.38760447761194,1.29218072841593,-1.18155572794745,-1.11851500073808,1.30373775649338,-1.18148746836324,4.06400919632547
"High","Low","Low","High","Low","Free State","Irrigated","Dekalb","John Deere",26.8465413533835,408,135.153059701493,285.840977443609,3.38760447761194,1.29218072841593,-1.18155572794745,-1.11851500073808,1.30373775649338,-1.18148746836324,5.09913840149216
"High","Low","Low","High","Low","Mpumalanga","Irrigated","Dekalb","John Deere",26.8465413533835,408,135.153059701493,285.840977443609,3.38760447761194,1.29218072841593,-1.18155572794745,-1.11851500073808,1.30373775649338,-1.18148746836324,5.50258283560612
"High","Low","Low","High","Low","North West","Irrigated","Dekalb","John Deere",26.8465413533835,408,135.153059701493,285.840977443609,3.38760447761194,1.29218072841593,-1.18155572794745,-1.11851500073808,1.30373775649338,-1.18148746836324,5.4584320331551
"High","Low","Low","High","Low","Free State","Rainfed","Pioneer","John Deere",26.8465413533835,408,135.153059701493,285.840977443609,3.38760447761194,1.29218072841593,-1.18155572794745,-1.11851500073808,1.30373775649338,-1.18148746836324,4.33790112586553
"High","Low","Low","High","Low","Mpumalanga","Rainfed","Pioneer","John Deere",26.8465413533835,408,135.153059701493,285.840977443609,3.38760447761194,1.29218072841593,-1.18155572794745,-1.11851500073808,1.30373775649338,-1.18148746836324,4.60198891884766
"High","Low","Low","High","Low","North West","Rainfed","Pioneer","John Deere",26.8465413533835,408,135.153059701493,285.840977443609,3.38760447761194,1.29218072841593,-1.18155572794745,-1.11851500073808,1.30373775649338,-1.18148746836324,3.54815955811266
"High","Low","Low","High","Low","Free State","Irrigated","Pioneer","John Deere",26.8465413533835,408,135.153059701493,285.840977443609,3.38760447761194,1.29218072841593,-1.18155572794745,-1.11851500073808,1.30373775649338,-1.18148746836324,4.48747911796355
"High","Low","Low","High","Low","Mpumalanga","Irrigated","Pioneer","John Deere",26.8465413533835,408,135.153059701493,285.840977443609,3.38760447761194,1.29218072841593,-1.18155572794745,-1.11851500073808,1.30373775649338,-1.18148746836324,4.8606251829767
"High","Low","Low","High","Low","North West","Irrigated","Pioneer","John Deere",26.8465413533835,408,135.153059701493,285.840977443609,3.38760447761194,1.29218072841593,-1.18155572794745,-1.11851500073808,1.30373775649338,-1.18148746836324,4.53164940766206
"High","Low","Low","High","Low","Free State","Rainfed","Pannar","New Holland",26.8465413533835,408,135.153059701493,285.840977443609,3.38760447761194,1.29218072841593,-1.18155572794745,-1.11851500073808,1.30373775649338,-1.18148746836324,4.94760448213653
"High","Low","Low","High","Low","Mpumalanga","Rainfed","Pannar","New Holland",26.8465413533835,408,135.153059701493,285.840977443609,3.38760447761194,1.29218072841593,-1.18155572794745,-1.11851500073808,1.30373775649338,-1.18148746836324,4.49599380908224
"High","Low","Low","High","Medium","Free State","Rainfed","Pannar","John Deere",26.8465413533835,408,135.153059701493,285.840977443609,3.64706015037594,1.29218072841593,-1.18155572794745,-1.11851500073808,1.30373775649338,0.0101803691264333,5.78759559636361
"High","Low","Low","High","Medium","Mpumalanga","Rainfed","Pannar","John Deere",26.8465413533835,408,135.153059701493,285.840977443609,3.64706015037594,1.29218072841593,-1.18155572794745,-1.11851500073808,1.30373775649338,0.0101803691264333,5.13113633819809
"High","Low","Low","High","Medium","North West","Rainfed","Pannar","John Deere",26.8465413533835,408,135.153059701493,285.840977443609,3.64706015037594,1.29218072841593,-1.18155572794745,-1.11851500073808,1.30373775649338,0.0101803691264333,4.19709354605711
"High","Low","Low","High","Medium","Free State","Irrigated","Pannar","John Deere",26.8465413533835,408,135.153059701493,285.840977443609,3.64706015037594,1.29218072841593,-1.18155572794745,-1.11851500073808,1.30373775649338,0.0101803691264333,5.58660948315606
"High","Low","Low","High","Medium","Mpumalanga","Irrigated","Pannar","John Deere",26.8465413533835,408,135.153059701493,285.840977443609,3.64706015037594,1.29218072841593,-1.18155572794745,-1.11851500073808,1.30373775649338,0.0101803691264333,5.07519878286253
"High","Low","Low","High","Medium","North West","Irrigated","Pannar","John Deere",26.8465413533835,408,135.153059701493,285.840977443609,3.64706015037594,1.29218072841593,-1.18155572794745,-1.11851500073808,1.30373775649338,0.0101803691264333,4.2078438494689
"High","Low","Low","High","Medium","Free State","Rainfed","Dekalb","John Deere",26.8465413533835,408,135.153059701493,285.840977443609,3.64706015037594,1.29218072841593,-1.18155572794745,-1.11851500073808,1.30373775649338,0.0101803691264333,4.72166977509666
"High","Low","Low","High","Medium","Mpumalanga","Rainfed","Dekalb","John Deere",26.8465413533835,408,135.153059701493,285.840977443609,3.64706015037594,1.29218072841593,-1.18155572794745,-1.11851500073808,1.30373775649338,0.0101803691264333,4.7852043861331
"High","Low","Low","High","Medium","North West","Rainfed","Dekalb","John Deere",26.8465413533835,408,135.153059701493,285.840977443609,3.64706015037594,1.29218072841593,-1.18155572794745,-1.11851500073808,1.30373775649338,0.0101803691264333,4.82500642284378
"High","Low","Low","High","Medium","Free State","Irrigated","Dekalb","John Deere",26.8465413533835,408,135.153059701493,285.840977443609,3.64706015037594,1.29218072841593,-1.18155572794745,-1.11851500073808,1.30373775649338,0.0101803691264333,6.33218596696695
"High","Low","Low","High","Medium","Mpumalanga","Irrigated","Dekalb","John Deere",26.8465413533835,408,135.153059701493,285.840977443609,3.64706015037594,1.29218072841593,-1.18155572794745,-1.11851500073808,1.30373775649338,0.0101803691264333,5.10744922665258
"High","Low","Low","High","Medium","North West","Irrigated","Dekalb","John Deere",26.8465413533835,408,135.153059701493,285.840977443609,3.64706015037594,1.29218072841593,-1.18155572794745,-1.11851500073808,1.30373775649338,0.0101803691264333,5.04976002362968
"High","Low","Low","High","Medium","Free State","Rainfed","Pioneer","John Deere",26.8465413533835,408,135.153059701493,285.840977443609,3.64706015037594,1.29218072841593,-1.18155572794745,-1.11851500073808,1.30373775649338,0.0101803691264333,3.76394700680903
"High","Low","Low","High","Medium","Mpumalanga","Rainfed","Pioneer","John Deere",26.8465413533835,408,135.153059701493,285.840977443609,3.64706015037594,1.29218072841593,-1.18155572794745,-1.11851500073808,1.30373775649338,0.0101803691264333,3.4893599091009
"High","Low","Low","High","Medium","North West","Rainfed","Pioneer","John Deere",26.8465413533835,408,135.153059701493,285.840977443609,3.64706015037594,1.29218072841593,-1.18155572794745,-1.11851500073808,1.30373775649338,0.0101803691264333,4.01455751985185
"High","Low","Low","High","Medium","Free State","Irrigated","Pioneer","John Deere",26.8465413533835,408,135.153059701493,285.840977443609,3.64706015037594,1.29218072841593,-1.18155572794745,-1.11851500073808,1.30373775649338,0.0101803691264333,4.93403646784093
"High","Low","Low","High","Medium","Mpumalanga","Irrigated","Pioneer","John Deere",26.8465413533835,408,135.153059701493,285.840977443609,3.64706015037594,1.29218072841593,-1.18155572794745,-1.11851500073808,1.30373775649338,0.0101803691264333,4.31020281144537
"High","Low","Low","High","Medium","North West","Irrigated","Pioneer","John Deere",26.8465413533835,408,135.153059701493,285.840977443609,3.64706015037594,1.29218072841593,-1.18155572794745,-1.11851500073808,1.30373775649338,0.0101803691264333,5.27861048476617
"High","Low","Low","High","Medium","Free State","Rainfed","Pannar","New Holland",26.8465413533835,408,135.153059701493,285.840977443609,3.64706015037594,1.29218072841593,-1.18155572794745,-1.11851500073808,1.30373775649338,0.0101803691264333,4.49866237248459
"High","Low","Low","High","Medium","Mpumalanga","Rainfed","Pannar","New Holland",26.8465413533835,408,135.153059701493,285.840977443609,3.64706015037594,1.29218072841593,-1.18155572794745,-1.11851500073808,1.30373775649338,0.0101803691264333,4.41813067731833
"High","Low","Medium","Low","Low","Free State","Rainfed","Pannar","John Deere",26.8465413533835,408,194.092857142857,144.721044776119,3.38760447761194,1.29218072841593,-1.18155572794745,-0.237733972419121,-1.16038181241284,-1.18148746836324,4.11311943778977
"High","Low","Medium","Low","Low","Mpumalanga","Rainfed","Pannar","John Deere",26.8465413533835,408,194.092857142857,144.721044776119,3.38760447761194,1.29218072841593,-1.18155572794745,-0.237733972419121,-1.16038181241284,-1.18148746836324,4.20780000959892
"High","Low","Medium","Low","Low","North West","Rainfed","Pannar","John Deere",26.8465413533835,408,194.092857142857,144.721044776119,3.38760447761194,1.29218072841593,-1.18155572794745,-0.237733972419121,-1.16038181241284,-1.18148746836324,4.39004328615452
"High","Low","Medium","Low","Low","Free State","Irrigated","Pannar","John Deere",26.8465413533835,408,194.092857142857,144.721044776119,3.38760447761194,1.29218072841593,-1.18155572794745,-0.237733972419121,-1.16038181241284,-1.18148746836324,3.6983359172751
"High","Low","Medium","Low","Low","Mpumalanga","Irrigated","Pannar","John Deere",26.8465413533835,408,194.092857142857,144.721044776119,3.38760447761194,1.29218072841593,-1.18155572794745,-0.237733972419121,-1.16038181241284,-1.18148746836324,5.34069799953987
"High","Low","Medium","Low","Low","North West","Irrigated","Pannar","John Deere",26.8465413533835,408,194.092857142857,144.721044776119,3.38760447761194,1.29218072841593,-1.18155572794745,-0.237733972419121,-1.16038181241284,-1.18148746836324,5.13361726686532
"High","Low","Medium","Low","Low","Free State","Rainfed","Dekalb","John Deere",26.8465413533835,408,194.092857142857,144.721044776119,3.38760447761194,1.29218072841593,-1.18155572794745,-0.237733972419121,-1.16038181241284,-1.18148746836324,3.63189786409191
"High","Low","Medium","Low","Low","Mpumalanga","Rainfed","Dekalb","John Deere",26.8465413533835,408,194.092857142857,144.721044776119,3.38760447761194,1.29218072841593,-1.18155572794745,-0.237733972419121,-1.16038181241284,-1.18148746836324,4.09332118276158
"High","Low","Medium","Low","Low","North West","Rainfed","Dekalb","John Deere",26.8465413533835,408,194.092857142857,144.721044776119,3.38760447761194,1.29218072841593,-1.18155572794745,-0.237733972419121,-1.16038181241284,-1.18148746836324,4.13997118775686
"High","Low","Medium","Low","Low","Free State","Irrigated","Dekalb","John Deere",26.8465413533835,408,194.092857142857,144.721044776119,3.38760447761194,1.29218072841593,-1.18155572794745,-0.237733972419121,-1.16038181241284,-1.18148746836324,4.85248668640732
"High","Low","Medium","Low","Low","Mpumalanga","Irrigated","Dekalb","John Deere",26.8465413533835,408,194.092857142857,144.721044776119,3.38760447761194,1.29218072841593,-1.18155572794745,-0.237733972419121,-1.16038181241284,-1.18148746836324,4.35617235043509
"High","Low","Medium","Low","Low","North West","Irrigated","Dekalb","John Deere",26.8465413533835,408,194.092857142857,144.721044776119,3.38760447761194,1.29218072841593,-1.18155572794745,-0.237733972419121,-1.16038181241284,-1.18148746836324,5.8515419761775
"High","Low","Medium","Low","Low","Free State","Rainfed","Pioneer","John Deere",26.8465413533835,408,194.092857142857,144.721044776119,3.38760447761194,1.29218072841593,-1.18155572794745,-0.237733972419121,-1.16038181241284,-1.18148746836324,4.27723314446426
"High","Low","Medium","Low","Low","Mpumalanga","Rainfed","Pioneer","John Deere",26.8465413533835,408,194.092857142857,144.721044776119,3.38760447761194,1.29218072841593,-1.18155572794745,-0.237733972419121,-1.16038181241284,-1.18148746836324,4.01038356732766
"High","Low","Medium","Low","Low","North West","Rainfed","Pioneer","John Deere",26.8465413533835,408,194.092857142857,144.721044776119,3.38760447761194,1.29218072841593,-1.18155572794745,-0.237733972419121,-1.16038181241284,-1.18148746836324,5.19840874734366
"High","Low","Medium","Low","Low","Free State","Irrigated","Pioneer","John Deere",26.8465413533835,408,194.092857142857,144.721044776119,3.38760447761194,1.29218072841593,-1.18155572794745,-0.237733972419121,-1.16038181241284,-1.18148746836324,4.11746514310461
"High","Low","Medium","Low","Low","Mpumalanga","Irrigated","Pioneer","John Deere",26.8465413533835,408,194.092857142857,144.721044776119,3.38760447761194,1.29218072841593,-1.18155572794745,-0.237733972419121,-1.16038181241284,-1.18148746836324,4.89421857675694
"High","Low","Medium","Low","Low","North West","Irrigated","Pioneer","John Deere",26.8465413533835,408,194.092857142857,144.721044776119,3.38760447761194,1.29218072841593,-1.18155572794745,-0.237733972419121,-1.16038181241284,-1.18148746836324,5.84085430744704
"High","Low","Medium","Low","Low","Free State","Rainfed","Pannar","New Holland",26.8465413533835,408,194.092857142857,144.721044776119,3.38760447761194,1.29218072841593,-1.18155572794745,-0.237733972419121,-1.16038181241284,-1.18148746836324,3.23306747873217
"High","Low","Medium","Low","Low","Mpumalanga","Rainfed","Pannar","New Holland",26.8465413533835,408,194.092857142857,144.721044776119,3.38760447761194,1.29218072841593,-1.18155572794745,-0.237733972419121,-1.16038181241284,-1.18148746836324,4.88878159122703
"High","Low","Medium","Low","Medium","Free State","Rainfed","Pannar","John Deere",26.8465413533835,408,194.092857142857,144.721044776119,3.64706015037594,1.29218072841593,-1.18155572794745,-0.237733972419121,-1.16038181241284,0.0101803691264333,5.83379741423614
"High","Low","Medium","Low","Medium","Mpumalanga","Rainfed","Pannar","John Deere",26.8465413533835,408,194.092857142857,144.721044776119,3.64706015037594,1.29218072841593,-1.18155572794745,-0.237733972419121,-1.16038181241284,0.0101803691264333,5.20504866537634
"High","Low","Medium","Low","Medium","North West","Rainfed","Pannar","John Deere",26.8465413533835,408,194.092857142857,144.721044776119,3.64706015037594,1.29218072841593,-1.18155572794745,-0.237733972419121,-1.16038181241284,0.0101803691264333,4.79086871386727
"High","Low","Medium","Low","Medium","Free State","Irrigated","Pannar","John Deere",26.8465413533835,408,194.092857142857,144.721044776119,3.64706015037594,1.29218072841593,-1.18155572794745,-0.237733972419121,-1.16038181241284,0.0101803691264333,5.47123279494155
"High","Low","Medium","Low","Medium","Mpumalanga","Irrigated","Pannar","John Deere",26.8465413533835,408,194.092857142857,144.721044776119,3.64706015037594,1.29218072841593,-1.18155572794745,-0.237733972419121,-1.16038181241284,0.0101803691264333,4.16421098333431
"High","Low","Medium","Low","Medium","North West","Irrigated","Pannar","John Deere",26.8465413533835,408,194.092857142857,144.721044776119,3.64706015037594,1.29218072841593,-1.18155572794745,-0.237733972419121,-1.16038181241284,0.0101803691264333,4.78149486700636
"High","Low","Medium","Low","Medium","Free State","Rainfed","Dekalb","John Deere",26.8465413533835,408,194.092857142857,144.721044776119,3.64706015037594,1.29218072841593,-1.18155572794745,-0.237733972419121,-1.16038181241284,0.0101803691264333,4.78329134459004
"High","Low","Medium","Low","Medium","Mpumalanga","Rainfed","Dekalb","John Deere",26.8465413533835,408,194.092857142857,144.721044776119,3.64706015037594,1.29218072841593,-1.18155572794745,-0.237733972419121,-1.16038181241284,0.0101803691264333,3.83554119730525
"High","Low","Medium","Low","Medium","North West","Rainfed","Dekalb","John Deere",26.8465413533835,408,194.092857142857,144.721044776119,3.64706015037594,1.29218072841593,-1.18155572794745,-0.237733972419121,-1.16038181241284,0.0101803691264333,4.86642241645103
"High","Low","Medium","Low","Medium","Free State","Irrigated","Dekalb","John Deere",26.8465413533835,408,194.092857142857,144.721044776119,3.64706015037594,1.29218072841593,-1.18155572794745,-0.237733972419121,-1.16038181241284,0.0101803691264333,4.80275518924513
"High","Low","Medium","Low","Medium","Mpumalanga","Irrigated","Dekalb","John Deere",26.8465413533835,408,194.092857142857,144.721044776119,3.64706015037594,1.29218072841593,-1.18155572794745,-0.237733972419121,-1.16038181241284,0.0101803691264333,5.63560511198428
"High","Low","Medium","Low","Medium","North West","Irrigated","Dekalb","John Deere",26.8465413533835,408,194.092857142857,144.721044776119,3.64706015037594,1.29218072841593,-1.18155572794745,-0.237733972419121,-1.16038181241284,0.0101803691264333,5.10190346233068
"High","Low","Medium","Low","Medium","Free State","Rainfed","Pioneer","John Deere",26.8465413533835,408,194.092857142857,144.721044776119,3.64706015037594,1.29218072841593,-1.18155572794745,-0.237733972419121,-1.16038181241284,0.0101803691264333,4.5694308391659
"High","Low","Medium","Low","Medium","Mpumalanga","Rainfed","Pioneer","John Deere",26.8465413533835,408,194.092857142857,144.721044776119,3.64706015037594,1.29218072841593,-1.18155572794745,-0.237733972419121,-1.16038181241284,0.0101803691264333,4.77622597320201
